toplistindex,id,name,subs,views,uploads,countryCode,contentCategory,meantbu,mediantbu,
839,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,7.31M,3705736837,2609,US,None,13.416666666666666,127.0,
840,UC3XTzVzaHQEd30rQbuvCtTQ,LastWeekTonight,7.31M,2188335154,289,US,None,-11.8125,28.0,
841,UCYSrT9w_V_5wpEahYXTeXUw,JP Plays,7.29M,2392759148,2539,BR,None,6.795918367346939,16,
842,UC5ls68cohdcyGx10e1TV9XA,متع عقلك,7.27M,1249974858,1515,SA,None,14.489795918367347,-58,
843,UCAaUVu8vYss8zCaC0WuA9jA,Caspar,7.27M,946785859,380,GB,None,4.666666666666667,-36.5,
844,UC_uMv3bNXwapHl8Dzf2p01Q,Lil Nas X,7.28M,585840549,5,NULL,NULL,-64.2,32,
845,UCNdpD9V0PIrH1glUJ6RG4-w,FaZe Clan,7.27M,834886832,1610,US,None,50.333333333333336,2.0,
846,UCe52oeb7Xv_KaJsEzcKXJJg,MBCkpop,7.25M,5069520390,35174,KR,None,-25.979166666666668,-212.5,
847,UCjgpFI5dU-D1-kh9H1muoxQ,the Hacksmith,7.25M,591111035,609,CA,None,3.63265306122449,-48,
848,UCBvc7pmUp9wiZIFOXEp1sCg,DemolitionRanch,7.24M,1085631434,372,US,None,-9.083333333333334,57.5,
849,UCH-_hzb2ILSCo9ftVSnrCIQ,YOGSCAST Lewis & Simon,7.24M,4097710378,4854,GB,None,-9.041666666666666,86.5,
850,UCpIAHQcBQp5yWGQ7UR3xixg,Alena Kids Toys,7.24M,452481221,7,US,None,38.55555555555556,21,
851,UCUgXK2UjZ8G_EM438aYkGrw,POPS MUSIC,7.24M,6564723038,24866,VN,None,17.571428571428573,108,
852,UC7nGdI1YVbdj0lBqEeg8KxQ,Blu Toys Club Surprise,7.23M,8872459633,2418,US,None,-1.816326530612245,-72,
853,UCda7Fl9Q4wmqDqASRDqrVbA,Muca Muriçoca,7.22M,812562382,653,BR,None,7.083333333333333,92.5,
854,UCzMoibQRslh_1bTuW0YXc6A,AMARIN TVHD,7.23M,5563885491,89221,TH,None,7.75,-3.5,
855,UCxyk5VZ-BY-5rvIx1_Zx9wA,Isaac do VINE,7.21M,708983011,405,BR,None,-20.122448979591837,-23,
856,UC0gNKhFMg-bKyNNZ_MB3D9Q,Webs & Tiaras - Toy Monster Compilations,7.2M,6727576995,62,CA,None,NONE,None,
857,UCx1f1u4XlFFr0YgqF3wB4lQ,JenniferLopezVEVO,7.2M,6572487127,101,US,None,0.3877551020408163,0,
858,UCGFNp4Pialo9wjT9Bo8wECA,FutParódias,7.2M,2008882996,312,BR,None,11.857142857142858,-42,
859,UC3ar28GS6o1p0m_wabfk2zw,Pen Movies,7.21M,1706384305,511,IN,None,0.5714285714285714,39,
860,UCfwx98Wty7LhdlkxL5PZyLA,Barcroft TV,7.19M,5147165377,2397,GB,None,3.0816326530612246,54,
861,UC63mNFJR8EAb8wAIJwoCmTA,5-Minute Crafts FAMILY,7.2M,1441276623,893,NULL,None,1.7346938775510203,-3,
862,UCfx3oPv3cJm2aCJ7UnhKx8A,Arif muhammad,7.18M,1022412976,117,ID,None,5.448979591836735,2,
863,UCMkfcY0uNTa7hccthSooPnQ,Haschak Sisters,7.18M,3695000675,243,US,None,3.6530612244897958,84,
864,UC_F8DoJf9MZogEOU51TpTbQ,Clash Royale,7.17M,759847465,374,NULL,None,4.428571428571429,38,
865,None,None,None,None,None,None,None,NONE,None,
866,UCEYLdM2bdhmw-TS3c0TjFNw,Patty Mayo,7.16M,671107517,156,US,None,5.448979591836735,15,
867,UCy2fvV-mH_4AcIgqnLg9uDw,T-Series Regional,7.15M,2917952924,15457,IN,None,-0.22448979591836735,-5,
868,UCQGRpfoyf2yNcDdBAxjgL7g,Liova and Toys,7.14M,783145917,14,US,NULL,41.57142857142857,-0.5,
869,UCT80pRmuw_PIw_5HrqL9HPQ,Los Juguetes de Titi,7.14M,2933292207,1371,NULL,None,3.938775510204082,-14,
870,UC-kOXc3gBwksVfmndSEz7jg,I AM WILDCAT,7.13M,1692310429,1232,US,None,26.958333333333332,-19.0,
871,UCYjk_zY-iYR8YNfJmuzd70A,Epic Meal Time,7.13M,1038555037,841,CA,None,10.0625,10.5,
872,UChq_qmwRxTMgmggitRTiIEA,Amara Que Linda,7.14M,420892807,120,CO,None,0.7142857142857143,63,
873,UCGXJctnOERFLvxiMb-jF6oQ,DETONA FUNK,7.12M,1853541775,5759,BR,None,1.489795918367347,14,
874,UCJCj2HtcnbOyCj1rmKaxwJg,Mohamed Ramadan I محمد رمضان,7.15M,2182725354,315,EG,None,-0.9795918367346939,-9,
875,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
876,UCVEDZVtA5NUtjxSXHjtvkag,Kinder Spielzeug Kanal,7.12M,2576281175,547,DE,None,1.9591836734693877,9,
877,UCWcrr8Q9INGNp-PTCLTzc8Q,Troye Sivan,7.1M,264690557,140,AU,None,2.0625,-5.0,
878,UCGtjnDLpKGWKU6xtjB0NeKA,Iggy Azalea,7.09M,112604,1,NULL,NULL,NONE,None,
879,NONE,Bebe Rexha,7.08M,2445648932,77,US,None,NONE,None,
880,UCC6XuDtfec7DxZdUa7ClFBQ,AvrilLavigneVEVO,7.07M,3875471594,94,US,None,69.83673469387755,0,
881,UCy_rxpSt8DMagOUFA9Q-t1A,BabyBus - Canciones Infantiles & Cuentos,7.13M,2508126508,491,MX,NULL,-4.775510204081633,-10,
882,NONE,Shemaroo Movies,7.07M,1820384314,673,IN,None,NONE,None,
883,UCPX53dr-NSKoXspKmXanbCw,Аид [VyacheslavOO],7.05M,2639823699,1845,RU,None,-24.229166666666668,-15.0,
884,NONE,Domics,7.04M,976183174,184,CA,None,NONE,None,
885,UC9VX0KXNH20x9MCH3xGjisg,DOPE or NOPE,7.03M,1760329762,827,US,None,0.8979591836734694,25,
886,UCOF23vGxkbhN4wl7ROrgXsA,Goldmines Hindi,7.04M,2172637427,442,IN,None,6.26530612244898,24,
887,UCC7tqA6lA2QRw4BdrAEKFxg,Maymo,7.03M,2680813273,335,US,None,7.244897959183674,-7,
888,UCk78ZcA6kflEvBR0UrGDH0Q,LMFAOVEVO,7.02M,3674108310,28,US,None,80.26666666666667,-2.0,
889,UCrqpB7Kvh4qao8VtxwuJKkQ,Flavia Calina,7.02M,2323434207,1608,BR,None,9.0625,18.5,
890,UCKuHFYu3smtrl2AwwMOXOlg,Will Smith,7.01M,399421588,78,US,NULL,0.20408163265306123,24,
891,UCMZ1mhXvZEhAEwVtAMmvioA,Planet Earth INDIA,6.99M,978142017,377,IN,None,4.489795918367347,-7,
892,UCe7VVljK2G15Bdxfr-xQoMw,Hueva,6.99M,1705425772,1399,MX,None,-14.895833333333334,-36.5,
893,UCdfq8-581QVUtVsa8ChVnDQ,Wish 107.5,7M,2529942410,900,PH,None,2.1020408163265305,74,
894,UCrFDdD-EE05N7gjwZho2wqw,Thairath,6.99M,4374408433,129078,TH,None,-8.5,-116.0,
895,UCLEKScK-KhlSC7Nq8UBAa6w,Homemade solutions,6.98M,388480460,119,NULL,None,-0.22448979591836735,6,
896,UCfwP2H1CDJvssk6g2pm8EgA,gymvirtual,6.98M,1005341689,890,ES,None,27.714285714285715,29,
897,NONE,MiawAug,7M,1550132661,2058,ID,None,NONE,None,
898,UCnFKsbAof9fRv614I4wJX_w,MBC مصر,6.98M,4370708022,18603,EG,None,-7.285714285714286,0,
899,UCCHcEUksSVKsRDH86j77Ntg,thelonelyisland,6.97M,2208491711,126,US,None,-2.1020408163265305,17,
900,UC6pImjv_fejsPD19uXU_V-A,Irmãos Berti,6.96M,540617343,265,NULL,None,-9.224489795918368,46,
901,UCgffc95YDBlkGrBAJUHUmXQ,Britney Spears,6.96M,61333037,68,US,None,-19.0625,-13.5,
902,UCkntT5Je5DDopF70YUsnuEQ,Khalid,6.96M,3023329,7,NULL,NULL,102.42857142857143,0,
903,UCYALxwppPJjYyTMEwwEcNCQ,LubaTV,6.97M,976206018,1027,BR,None,25.791666666666668,11.0,
904,UCe6QHyohO9KSXJkicKg8LLQ,TocToc Toys,6.91M,1653627813,154,PE,None,NONE,None,
905,NONE,Hayla TV,6.95M,1140345217,339,AE,None,NONE,None,
906,UCvUctuMp58UD_kQtcWcNCjw,Goldmines Premiere,6.95M,750391797,145,IN,None,6.714285714285714,9,
907,UCzTsWuCdVP_vehWyGwPcS3Q,RCTI - LAYAR DRAMA INDONESIA,6.96M,5463975451,40311,ID,None,-0.3877551020408163,-31,
908,UCnB5W_ZJgiDFnklejRGADxw,POCOYÓ en ESPAÑOL - Canal Oficial,6.96M,4830655644,995,ES,None,35.93877551020408,198,
909,UC-BZEmUUUIXmD1CgkWACVyQ,Calle y Poché,6.96M,486755422,178,CO,None,10.428571428571429,-35,
910,UCRglkxcwiH3jrORNAvMPGKQ,Hi Gorgeous Anna Layza,6.94M,472467169,468,US,None,-11.081632653061224,10,
911,NONE,Lahari Music | T-Series,6.95M,4116104717,6017,IN,None,NONE,None,
912,UCI2FmVp--YL8d7iVFt8mmxg,ElTrollino,6.95M,1664072098,1389,ES,None,-10.714285714285714,-44,
913,UCUKi4zY5ETSqrKAjTBgjM-g,sWooZie,6.95M,1161365476,360,US,None,28.354166666666668,-79.0,
914,UCvgteBQjoaxE0bhFkpu8qAw,Make Joke Of,6.93M,830764800,26,IN,None,-1.5185185185185186,-10,
915,UC8yX6-5IQGOFJw31V2sw6GQ,Zic Zic,6.93M,1919512472,410,NULL,None,0.9795918367346939,8,
916,UCBkNpeyvBO2TdPGVC_PsPUA,G-Eazy,6.93M,472670113,211,US,None,-16.142857142857142,-79,
917,UCoC47do520os_4DBMEFGg4A,李子柒 Liziqi,6.94M,875936573,96,CN,NULL,-3.5714285714285716,22,
918,UCXW9I3tejb37PGHyHcQc6hA,TikTak Draw,6.93M,1140523504,657,ES,None,-4,18,
919,UCuvAFpR5uxoXF8G4OgKY0lQ,Star Casablanca | نجوم الدار الب…,6.91M,2505142832,635,IQ,None,-10.959183673469388,-11,
920,UCNrthyyJVjrJUpePrl6lW_g,Neagle,6.91M,1165798051,1868,BR,None,10.5,28.0,
921,UCmPSwsooZq8an7xOLQQhAdw,Rémi GAILLARD,6.91M,1736017586,145,FR,None,9.958333333333334,-83.5,
922,NONE,DANIEL EL TRAVIESO VIDEOS,6.92M,2375700182,248,PR,None,NONE,None,
923,UCQinRuAywuE2gH20gBBv1Mg,PelucheEn ElEstuche,6.91M,1050006353,373,MX,None,2.3333333333333335,91.5,
924,UCy2CIDKYZqqbeJ0NHNcJ9sQ,MBC GROUP,6.9M,3895252149,5997,AE,None,10.428571428571429,21,
925,UC9trsD1jCTXXtN3xIOIU8gg,WB Kids,6.91M,2032296124,942,US,None,-7.081632653061225,34,
926,UCdPyv-GXDxlOeonqYKtKMSQ,TV Ana Emilia,6.9M,1772631694,170,MX,None,2.7142857142857144,-35,
927,UC977n5nXRn8MDuGQjwxkOLw,Cartoons for Kids,6.88M,2439818666,3951,GB,None,5.469387755102041,-4,
928,UCvEAgG7WzPZnZkf9iOV_YCg,Kiddiestv Hindi,6.89M,2326190570,127,IN,NULL,4.571428571428571,28,
929,UC_vsErcsq56hOscPHkG-aVw,Surya Citra Televisi (SCTV),6.89M,3215686281,30257,ID,None,-2.0816326530612246,25,
930,UCcGVrf54UcSyIFKlJic8T8A,Maryana Ro,6.88M,734679094,147,RU,None,-9.708333333333334,1.5,
931,UCR1c65UsjpaVgcLKa7eM1tg,Les' Copaque Production,6.89M,3301578808,1105,MY,None,-17.714285714285715,14,
932,None,None,None,None,None,None,None,NONE,None,
933,UC3q2YwNGj7ktNf70PqMW72g,Genieland,6.85M,4193689794,2390,US,None,14.83673469387755,19,
934,UCjOl2AUblVmg2rA_cRgZkFg,Top Gear,6.85M,2466129450,1244,GB,None,16.1875,-37.0,
935,NONE,Games EduUu,6.86M,1570971602,834,BR,None,NONE,None,
936,UCGwu0nbY2wSkW8N-cghnLpA,Jaiden Animations,6.86M,920970148,89,US,None,-5.541666666666667,52.5,
937,UCMtFAi84ehTSYSE9XoHefig,The Late Show with Stephen Colbert,6.83M,5506323097,5906,NULL,None,28.145833333333332,-5.0,
938,NONE,HaAshOficial,6.84M,17427079,158,MX,None,NONE,None,
939,UCvPW1W4WlpTgNezZzwIstLA,Daithi De Nogla,6.83M,1170183879,1280,US,None,-2.75,39.0,
940,UC4YImPQT-_0kCh5joATwyhw,Blippi Español,6.84M,2784738505,54,MX,None,12.36734693877551,5,
941,NONE,etvteluguindia,6.82M,8166714976,74456,IN,None,NONE,None,
942,NONE,NULL,2.67K,4384351,0,AR,None,NONE,None,
943,UCmGxxE47pDTBsSu_Dy9LpVQ,Ja Mill,6.83M,883265421,446,PH,None,6.36734693877551,9,
944,UCsn6cjffsvyOZCZxvGoJxGg,Corridor,6.85M,1184791544,182,US,None,-7.916666666666667,-228.0,
945,UCVmEbEQUGXHVm-O9pqa3JWg,Harsh Beniwal,6.82M,540256176,133,IN,None,3.4285714285714284,7,
946,UCDRbNGFusqlXX4a5vwi9ouQ,Vat19,6.83M,5678130857,1406,US,None,-38.53061224489796,-88,
947,UCsA_vkmuyIRlYYXeJueyIJQ,НТВ,6.82M,6662152855,40652,RU,None,14.541666666666666,4.5,
948,UCdNvF54AYp2qRt8DkWdYKbQ,genius,21,0,0,NULL,None,NONE,None,
949,UCQcf-d098cNGGl3bPGGjHBg,OLIE THE CUB,6.8M,2201322737,778,US,None,3.2448979591836733,30,
950,UCGej5zp_KWZ-b_1w4Rq2hyA,JessieJVEVO,6.8M,4115463581,77,GB,None,-26.367346938775512,0,
951,UCDRVc_LN4TSbD86Rl18l9kQ,БЕРИ И ДЕЛАЙ,6.81M,1226171312,2554,RU,NULL,4.510204081632653,12,
952,UCgCQlMYN2XypwYC2wcR32bA,Troom Troom PT,6.81M,1482688649,825,NULL,NULL,-8.081632653061224,-49,
953,NONE,Rudy Mancuso,6.78M,1132885573,111,US,None,NONE,None,
954,UCYenDLnIHsoqQ6smwKXQ7Hg,#Mind Warehouse,6.77M,2032472424,457,US,None,11.428571428571429,-17,
955,NONE,Gustavo Paródias,6.78M,648773047,178,BR,None,NONE,None,
956,UCUPD0jQo-EP0B1Nf4uzeIMA,Mazhavil Manorama,6.77M,5527211268,37268,IN,None,0.875,-44.5,
957,UCIak6JLVOjqhStxrL1Lcytw,Guns N' Roses,6.76M,126006,1,US,NULL,28,28,
958,UCZH4EVUqljV-zkZEd0Ot7EQ,Madilyn Bailey,6.76M,941972625,222,US,None,41.30612244897959,39,
959,UC3FBdA2krgGmdGdqxqDjElA,FUNnel Vision,6.75M,886510,1,US,None,816,816.0,
960,UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithWorldVEVO,6.76M,5627587193,78,US,None,28.306122448979593,165,
961,UCSJsjCiTl2lourZXnigVCoA,Thơ Nguyễn,6.76M,4157098481,874,VN,None,-9,-51,
962,NONE,ABC News,6.77M,6074592990,49385,US,None,NONE,None,
963,UCCdYYruzqbr0FdNehbUoUiw,Hong Giang DIY Slime,6.76M,1694462841,600,US,None,8.693877551020408,-22,
964,UCC83eap-hc6uFQHRJ2F2LNg,TheKateClapp,6.75M,812872562,430,RU,None,14.9375,38.0,
965,UCkS8bfIrm38QCSQeOqRxR4A,Hannah Stocking,6.75M,1393794922,123,US,None,-4.938775510204081,-8,
966,UCdm1fwk5iqteE0MVOBUuE8Q,VenomExtreme,6.74M,1097576251,2541,BR,None,35.041666666666664,89.5,
967,NONE,Vox,6.74M,1605485043,1067,US,None,NONE,None,
968,UCGbofRROopWrumVob5w61OA,Caso Cerrado,6.74M,4028948164,3122,US,None,10.36734693877551,44,
969,UCSrPuHtKbst7Zy8pyWn_3Cg,What's Inside?,6.73M,1097375569,276,US,None,8.428571428571429,21,
970,UCeMsqI6jU9WE2ctsrbxbywQ,Zee Bangla,6.73M,4490502936,68899,IN,None,NONE,None,
971,UCSX0WfEWlEeJpQc4zNOem2Q,Naz | ناز,6.72M,806829370,416,NULL,NULL,0.9591836734693877,16,
972,UC2rbcd_YR3j_klIv4AXXaZw,Reik,6.72M,66691679,139,MX,None,56.51020408163265,38,
973,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,6.72M,9123075049,18369,US,None,-1.510204081632653,64,
974,UCAgx4HcQIYn9lM0rhtIuH9w,HZHtube Kids Fun,6.73M,1548055261,369,CA,None,3.5918367346938775,20,
975,NONE,Creepypastas Everywhere,6.71M,821153412,415,MX,None,NONE,None,
976,UCTzzh49iUjkikX6ni8uYbSA,SuperToyzCollector,6.71M,1367920152,214,PE,None,NONE,None,
977,UC8s9OjGX4pCnsGQt48lejfw,PomPom,6.7M,1917415862,136,US,None,-1.0816326530612246,-9,
978,UChYwYTzrhfxPfJPFWRlYwUg,DEL Records,6.7M,3807374421,136,US,None,19.979591836734695,0,
979,NONE,MjrmGames,82,0,0,SA,None,NONE,None,
980,UCmlsu3V3SzIm2Jmo0S0qiMg,TechRax,6.69M,1614065924,504,US,None,-18.416666666666668,-41.0,
981,NONE,Sebastián Villalobos,6.69M,317197398,195,CO,None,NONE,None,
982,NONE,Lenay,6.68M,751161204,1205,CL,None,NONE,None,
983,UC3EFKdXAU99j3ppGgvTz7XQ,Bretman Rock,6.68M,357779568,96,US,None,1.6041666666666667,14.0,
984,UCepUWUpH45hRTi-QePdq1Bg,Mnet Official,6.68M,5207725310,13490,KR,None,-9.916666666666666,-44.5,
985,UCkitABalXafr-NqceQdDXtg,TVFilthyFrank,6.67M,961354476,162,US,None,-12.479166666666666,-43.5,
986,UCEPTp5WMAzjh9mOrKUwRLmQ,FPSRussia,6.67M,875177522,115,US,None,22.395833333333332,0.0,
987,UCYJPby9DRCteedh5tfxVbrw,Smosh Pit,6.66M,2050819817,1319,US,None,-14,90.0,
988,UC5DFRZ0EiT5FAebrBIHfnqA,Princess Bánh Bao,6.66M,2570743454,604,CA,None,6.142857142857143,-50,
989,UCOpcACMWblDls9Z6GERVi1A,Screen Junkies,6.66M,2348003772,1029,US,None,11.714285714285714,-21,
990,UC5M_h2S8Ldoc9M6f7B-_m6A,Nickelodeon,6.65M,3861295472,3563,US,None,2.4285714285714284,-105,
991,UCuZeiI5pdpgqDojXZujoYgg,Поззи,6.66M,3347201277,2311,RU,None,4.395833333333333,-6.0,
992,UCfBpv6ahDMg7kEClQuMpzzw,Gabbie Hanna,6.63M,1050653496,336,US,None,9.791666666666666,-69.5,
993,UCqg2eLFNUu3QN3dttNeOWkw,iHasCupquake,6.64M,2721786207,4287,US,None,9.479166666666666,-22.0,
994,UCL7UTQpJbDWxzXNBRUyg6lA,Strawberry Jam Toys,6.62M,2623394935,734,AU,None,-0.5918367346938775,-41,
995,NONE,ThePianoGuys,6.62M,1792885998,101,US,None,NONE,None,
996,UCP9MW9ATjUwwulqEYTbp-Mw,نيكيتا وفلاد,6.63M,1941684045,132,US,NULL,3.489795918367347,2,
997,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
998,UCLGizjfIIykAWdvIKlvZiDA,Canal BOOM,6.61M,629936552,174,US,None,13.541666666666666,36.5,
999,UC6IBMCQ6-d7p41KHxOsq4RA,Akon,6.61M,19029418,39,US,None,118.27272727272727,230,
1000,UCAvrIl6ltV8MdJo3mV4Nl4Q,MrLololoshka (Роман Фильченко�…,6.6M,1978555617,2031,US,None,4,-31,
1001,UCWkYXtnAuu7VTLPwUcRSB6A,Kylie Jenner,6.61M,311238202,120,NULL,None,9.46938775510204,0,
1002,NONE,PowerfulJRE,6.62M,1601292184,2256,US,None,NONE,None,
1003,UCnrG75VRwdlp2wtwfpOCBRQ,Sanam,6.59M,1184925895,111,IN,None,-10.83673469387755,-30,
1004,UCu4X846OSea5YU6S8fIpy1A,BigDawsTv,6.6M,1080499669,229,US,None,5.591836734693878,-128,
1005,UCGjylN-4QCpn8XJ1uY-UOgA,Daniel Howell,6.59M,656162955,130,GB,None,9.3125,83.5,
1006,UCGkSXL5saM8y3VvJD_PdMFQ,DJSnakeVEVO,6.58M,4724989481,33,US,None,-9.617647058823529,-36.0,
1007,UCDWIvJwLJsE4LG1Atne2blQ,h3h3Productions,6.59M,1361624455,319,US,None,3.6666666666666665,40.5,
1008,UCsXfDf1CDgU3SCt0gxJNXGg,justintimberlakeVEVO,6.58M,4194017521,66,US,None,-24,-187,
1009,UC6QWhGQqf0YDYdRb0n6ojWw,Brooklyn and Bailey,6.59M,1126253877,399,US,None,-19.979166666666668,31.5,
1010,UC2aBjYYDkwN5LLSB8957KZQ,Goldmines Housefull,6.58M,754125895,144,NULL,None,-0.6122448979591837,-16,
1011,UClgevvAYKcfuthTWppKT0IQ,WatchMojo Español,6.58M,1483698658,2028,CA,None,-0.625,-53.5,
1012,UCpwOwri-jcVCf5R9IvppTaA,Tommy's Toys,6.56M,1528221213,575,US,None,-0.08163265306122448,4,
1013,UCE5910LWuMTGWmIJ_WE3KvA,Katie Cutie Kids TV,6.56M,3423314403,83,CA,None,32.755102040816325,27,
1014,UCF1MvdmVoBk68RxduPdaAzQ,Health Tips for You,6.57M,955443888,11053,NULL,None,2.63265306122449,5,
1015,NONE,The Viral Fever,6.55M,725372230,300,IN,None,NONE,None,
1016,NONE,Screen Rant,6.55M,2671128058,2739,US,None,NONE,None,
1017,UCb1WBEEfA4e6FOLOKAH5j8w,Dima Kids TV,6.54M,1132163446,154,US,None,0.20408163265306123,-49,
1018,NONE,É TIPO ISSO,6.54M,445831971,200,BR,None,NONE,None,
1019,UCHia02_AKmqXtxsDxrYOxow,Kids smile TV,6.56M,2169709233,117,US,NULL,-2.938775510204082,-21,
1020,UC-vKwDHcbPLtjml81ohGRng,5SOS,6.54M,316597436,161,AU,None,17.816326530612244,114,
1021,UC--FL6OwLFWGIZfLfazY4yA,Lorrayne Oliveira,6.54M,659028401,378,BR,None,1.9387755102040816,-25,
1022,UC34xi8JB1AKSotPUKHywbaA,MNCTV Official,6.53M,3629018768,24946,ID,None,1.7959183673469388,1,
1023,UCCsj3Uk-cuVQejdoX-Pc_Lg,MagicofRahat,6.52M,1129688770,254,US,None,-0.8125,-78.5,
1024,NONE,Fozi Mozi,6.51M,5605010854,882,PS,None,NONE,None,
1025,NONE,7 Minutoz,6.52M,1264058418,377,BR,None,NONE,None,
1026,UCJrREGJ2R1mMuKJkZ8SMCcA,BeckyGVEVO,6.51M,5849664677,76,US,None,-15.612244897959183,6,
1027,UCaRH3rDr3K3CEfhVqu5mgUQ,Team Edge,6.5M,2283795233,552,US,None,5.25,12.0,
1028,UCJatXmy5PyaZ6gFs-NEAFWQ,Sasha Spilberg,6.5M,1022259147,335,RU,None,5.333333333333333,108.5,
1029,UCkQO3QsgTpNTsOw6ujimT5Q,BE AMAZED,6.49M,1610157426,990,NULL,None,-7.26530612244898,-14,
1030,UCGXUFnA7-MzlMwJjl0r2qyA,Super Polina Play,6.49M,993601285,163,US,None,15.10204081632653,-23,
1031,NONE,Veritasium,1.36K,18341,1,CA,None,NONE,None,
1032,UCWMYFDuCcvkmPiOf1RP_IKQ,Bigorneaux & Coquillages,6.48M,835166580,266,FR,None,-3.3333333333333335,33.5,
1033,UCwipTluVS2mjuhPtx2WU7eQ,Дима Масленников,6.49M,801568367,281,US,None,24.145833333333332,-16.0,
1034,UCvh1at6xpV1ytYOAzxmqUsA,Jess No Limit,6.49M,746016852,651,ID,None,-1.2653061224489797,-27,
1035,UCZyxY8Q7xgUCXfFViWkjrSw,Ceeday,6.48M,986501258,384,US,None,3.816326530612245,6,
1036,UCi0LRhUrjY8tLx7GYFNSo_Q,Dyler | دايلر,6.47M,849257040,285,SA,None,-1.0204081632653061,34,
1037,UCHa-hWHrTt4hqh-WiHry3Lw,EvanTubeHD,6.46M,4013614384,681,US,None,-7.163265306122449,-113,
1038,UCpWaR3gNAQGsX48cIlQC0qw,Tibo InShape,6.46M,1825442827,675,FR,None,2.125,-11.0,
1039,UCLCmJiSbIoa_ZFiBOBDf6ZA,TobyGames,6.45M,2043839714,5149,US,None,2.1020408163265305,33,
1040,UCQ00zWTLrgRQJUb8MHQg21A,Come Play With Me,6.44M,5880704525,246,NULL,None,-4.510204081632653,-56,
1041,UC_Rh_RLrouZHPf2vUFvaP_g,Mor Haryanvi,6.45M,2523231339,341,IN,None,9.244897959183673,17,
1042,UCvD9GB-E4q_TuMpwUtFBhLA,Peppa Pig em Português Brasil - Canal Ofici…,6.45M,1148013141,406,BR,None,25.163265306122447,11,
1043,UCgWTcPsEX0VczNmuHs5eo_Q,La Bala,6.44M,717217204,267,MX,None,-13,-87,
1044,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
1045,UCrC8mOqJQpoB7NuIMKIS6rQ,Study IQ education,6.43M,778344531,12793,IN,None,16.770833333333332,18.5,
1046,UCrRpYEytIHGyDgNWO6VbHlQ,8D TUNES,6.43M,390777820,236,CO,NULL,2.8979591836734695,-3,
1047,NONE,British Vogue,756K,118117994,367,GB,None,NONE,None,
1048,UCaUKfGWDNnZ5wWCogMshVrQ,Yao Cabrera,6.43M,570011186,270,AR,None,-4.125,-4.5,
1049,UC5Jn-9jqrVvKm9Hx0WW8Pgw,MTZ Manuel Turizo,6.43M,3198975909,38,CO,None,19.452380952380953,0.0,
1050,NONE,L'Algerino,6.42M,1937119736,102,FR,None,NONE,None,
1051,NONE,Теремок ТВ,6.42M,6514073980,3017,RU,None,NONE,None,
1052,UCXdmo_q4SawYMz-dmeKEHPQ,Dyland PROS,6.43M,495090527,722,ID,None,-8.346938775510203,13,
1053,UCpi8TJfiA4lKGkaXs__YdBA,The Try Guys,6.42M,804628835,159,US,NULL,5.104166666666667,14.0,
1054,UCXhSCMRRPyxSoyLSPFxK7VA,Matthew Santoro,6.41M,1385985451,882,US,None,-7.122448979591836,16,
1055,UC5Ti4_DVp7LW34PjEwB13Xg,Morphle TV,6.41M,4506371482,522,US,None,11.653061224489797,-4,
1056,UCJ1wagq_Iy3IzozzBM29p7w,Gnews,6.4M,832404199,6998,IN,NULL,0.12244897959183673,3,
1057,UCEe076nFuVobN0bAsXK7ICw,speedyw03,6.4M,1572992097,1872,US,None,4.229166666666667,5.0,
1058,UClFSU9_bUb4Rc6OYfTt5SPw,Philip DeFranco,6.4M,2767124979,2647,US,None,-31.375,36.0,
1059,NONE,Sing King Karaoke,6.41M,3098659918,2017,GB,None,NONE,None,
1060,UC7Gf2tZ8coTX2ckTPgn62iQ,DisneyJuniorUK,6.4M,7288439922,2379,GB,None,45.59183673469388,-20,
1061,UCdC0An4ZPNr_YiFiYoVbwaw,Daily Dose Of Internet,6.39M,573094218,105,US,None,8.9375,13.5,
1062,UCsAegdhiYLEoaFGuJFVrqFQ,MotorTrend Channel,6.4M,1083286406,2020,US,None,19.5,9.0,
1063,UCfwm7uIG6iDl5uWMXyYEqNA,Marcos Coelho,6.38M,318514974,68,BR,None,4.836734693877551,27,
1064,UCph-WGR0oCbJDpaWmNHb5zg,Larva TUBA,6.38M,2765531563,1680,KR,None,7.285714285714286,-30,
1065,UCBL7ZxVX4GvW4CFiES_-0YA,Anne-Marie,6.38M,1277508946,67,GB,None,-7.816326530612245,-79,
1066,UCfdNM3NAhaBOXCafH7krzrA,The Infographics Show,6.4M,1530197728,1356,US,None,0.4791666666666667,56.0,
1067,UCQFZLyU7ndDUk4epI-7QqXw,Pica - Pica Oficial,6.39M,3962061274,172,ES,None,12.551020408163266,0,
1068,NONE,Fran para meninas,6.38M,1570953048,1490,BR,None,NONE,None,
1069,UC5MAn_fVyFZZd3FuicGEgBg,Rainbow Art,6.37M,1885632115,234,NZ,None,-10.857142857142858,18,
